codeleccion,deseleccion,coddepartamento,desdepartamento,coddistrito,desdistrito,codzona,deszona,codlocal,deslocal,mesa,tipo,id_credencial
235,MOVIMIENTO INDEPENDIENTE COORDINADORA PATRIOTICA CIUDADANA,14,14-CANINDEYU,7,7-KATUETE,0,0-KATUETE,1,1-REGISTRO ELECTORAL DE KATUETE,1,NORMAL,52003039
235,MOVIMIENTO INDEPENDIENTE COORDINADORA PATRIOTICA CIUDADANA,15,15-PRESIDENTE HAYES,1,1-BENJAMIN ACEVAL,0,0-BENJAMIN ACEVAL,1,1-REGISTRO ELECTORAL DE BENJAMIN ACEVAL,1,NORMAL,46311808
235,MOVIMIENTO INDEPENDIENTE COORDINADORA PATRIOTICA CIUDADANA,16,16-ALTO PARAGUAY ,1,1-PUERTO CASADO,0,0-PUERTO CASADO,1,1-REGISTRO ELECTORAL DE PUERTO CASADO,1,NORMAL,45500792
235,MOVIMIENTO INDEPENDIENTE COORDINADORA PATRIOTICA CIUDADANA,17,17-BOQUERON ,3,3-MCAL.ESTIGARRIBIA,0,0-MARISCAL ESTIGARRIBIA,1,1-TINGLADO DEL CENTRO SOCIAL,1,NORMAL,83571003
236,MOVIMIENTO POLÍTICO CONCIENCIA DEMOCRÁTICA NACIONAL ,5,5-CAAGUAZU,3,3-CAAGUAZU,0,0-CAAGUAZU,1,1-INSTITUTO DE FORMACION DOCENTE,1,NORMAL,84607160
236,MOVIMIENTO POLÍTICO CONCIENCIA DEMOCRÁTICA NACIONAL ,6,6-CAAZAPA,9,9-GRAL. MORINIGO,0,0-GRAL.MORINIGO,1,1-ESC. BASIC 1246 PARROQUIAL SUBVENCIONADA SAN JOSE,1,NORMAL,50084500
236,MOVIMIENTO POLÍTICO CONCIENCIA DEMOCRÁTICA NACIONAL ,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,0,0-CIUDAD DEL ESTE,1,1-POLIDEPORTIVO MUNICIPAL DON CARLOS BARRETO SARUBBI,1,NORMAL,72843123
236,MOVIMIENTO POLÍTICO CONCIENCIA DEMOCRÁTICA NACIONAL ,11,11-CENTRAL,23,23-ÑEMBY,0,0-ÑEMBY,1,1-ESCUELA PAZ DEL CHACO ,1,NORMAL,59275095
236,MOVIMIENTO POLÍTICO CONCIENCIA DEMOCRÁTICA NACIONAL ,14,14-CANINDEYU,0,0-SALTO DEL GUAIRA,0,0-SALTO DEL GUAIRA,1,1-COL. NAC. DE SALTO DEL GUAIRA,1,NORMAL,13196141
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,0,0-CAPITAL,0,0-ASUNCION,0,0-ASUNCION,1,1-JUSTICIA ELECTORAL SEDE CENTRAL ,1,NORMAL,15418989
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,2,2-SAN PEDRO,16,16-LIBERACION,0,0-LIBERACION,1,1-ESCUELA SAN JORGE,1,NORMAL,40592036
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,3,3-CORDILLERA,5,5-ARROYOS Y ESTEROS,0,0-ARROYOS Y ESTEROS,1,1-REGISTRO ELECTORAL DE ARROYOS Y ESTEROS ,1,NORMAL,28875619
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,4,4-GUAIRA,31,31-YATAITY DEL GUAIRA,0,0-YATAITY DEL GUAIRA,1,1-TINGLADO MUNICIPAL,1,NORMAL,18252571
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,5,5-CAAGUAZU,3,3-CAAGUAZU,0,0-CAAGUAZU,1,1-INSTITUTO DE FORMACION DOCENTE,1,NORMAL,82389395
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,6,6-CAAZAPA,3,3-BUENA VISTA,0,0-BUENA VISTA,1,1-REGISTRO ELECTORAL DE BUENA VISTA ,1,NORMAL,68545483
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,7,7-ITAPUA,53,53-TOMAS ROMERO PEREIRA,0,0-TOMAS ROMERO PEREIRA,1,1-ESC. MANUEL ORTIZ GUERRERO,1,NORMAL,70470979
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,0,0-CIUDAD DEL ESTE,1,1-POLIDEPORTIVO MUNICIPAL DON CARLOS BARRETO SARUBBI,1,NORMAL,29323605
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,11,11-CENTRAL,11,11-J. AUGUSTO SALDIVAR,0,0-J. AUGUSTO SALDIVAR,1,1-REGISTRO ELECTORAL J A SALDIVAR,1,NORMAL,42525941
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,11,11-CENTRAL,19,19-MARIANO R. ALONSO,0,0-MARIANO R. ALONSO,1,1-POLIDEPORTIVO MUNICIPAL DE MARIANO R. ALONSO,1,NORMAL,41817955
237,MOVIMIENTO NACIONAL UNETE PARAGUAY ,14,14-CANINDEYU,16,16-YASY CAÑY,0,0-YASY CAÑY,1,1-ESC.BAS.N°2465 MBURUCUYA ,1,NORMAL,84005681
238,MOVIMIENTO POLÍTICO UNIDAD CIUDADANA PARA ASUNCIÓN,0,0-CAPITAL,0,0-ASUNCION,0,0-ASUNCION,1,1-JUSTICIA ELECTORAL SEDE CENTRAL ,1,NORMAL,42152528
239,MOVIMIENTO POLITICO HUMANISTA Y SOLIDARIO,3,3-CORDILLERA,27,27-PIRIBEBUY,0,0-PIRIBEBUY,1,1-REGISTRO ELECTORAL DE PIRIBEBUY,1,NORMAL,87398390
239,MOVIMIENTO POLITICO HUMANISTA Y SOLIDARIO,5,5-CAAGUAZU,3,3-CAAGUAZU,0,0-CAAGUAZU,1,1-INSTITUTO DE FORMACION DOCENTE,1,NORMAL,41769003
239,MOVIMIENTO POLITICO HUMANISTA Y SOLIDARIO,7,7-ITAPUA,35,35-MAYOR OTAÑO,0,0-MAYOR OTAÑO,1,1-ESC. Nº 643 SAGRADA FAMILIA,1,NORMAL,13719006
239,MOVIMIENTO POLITICO HUMANISTA Y SOLIDARIO,9,9-PARAGUARI,13,13-MBUYAPEY,0,0-MBUYAPEY,1,1-REGISTRO ELECTORAL DE MBUYAPEY,1,NORMAL,28070369
239,MOVIMIENTO POLITICO HUMANISTA Y SOLIDARIO,10,10-ALTO PARANA,0,0-CIUDAD DEL ESTE,0,0-CIUDAD DEL ESTE,1,1-POLIDEPORTIVO MUNICIPAL DON CARLOS BARRETO SARUBBI,1,NORMAL,78074175
239,MOVIMIENTO POLITICO HUMANISTA Y SOLIDARIO,15,15-PRESIDENTE HAYES,1,1-BENJAMIN ACEVAL,0,0-BENJAMIN ACEVAL,1,1-REGISTRO ELECTORAL DE BENJAMIN ACEVAL,1,NORMAL,49787591
241,PARTIDO DEMOCRÁTICO PROGRESISTA,0,0-CAPITAL,0,0-ASUNCION,0,0-ASUNCION,1,1-JUSTICIA ELECTORAL SEDE CENTRAL ,1,NORMAL,31506390
241,PARTIDO DEMOCRÁTICO PROGRESISTA,1,1-CONCEPCION,0,0-CONCEPCION,0,0-CONCEPCION,1,1-REGISTRO ELECTORAL DE CONCEPCION,1,NORMAL,10909065
241,PARTIDO DEMOCRÁTICO PROGRESISTA,3,3-CORDILLERA,0,0-CAACUPE,0,0-CAACUPE,1,1-REGISTRO ELECTORAL DE CAACUPE,1,NORMAL,37227446
241,PARTIDO DEMOCRÁTICO PROGRESISTA,4,4-GUAIRA,0,0-VILLARRICA,0,0-VILLARRICA,1,1-REGISTRO ELECTORAL DE VILLARRICA,1,NORMAL,42221799
241,PARTIDO DEMOCRÁTICO PROGRESISTA,5,5-CAAGUAZU,3,3-CAAGUAZU,0,0-CAAGUAZU,1,1-REGISTRO ELECTORAL DE CAAGUAZU,1,NORMAL,72204640
241,PARTIDO DEMOCRÁTICO PROGRESISTA,7,7-ITAPUA,53,53-TOMAS ROMERO PEREIRA,0,0-TOMAS ROMERO PEREIRA,1,1-REGISTRO ELECTORAL DE TOMAS ROMERO PEREIRA,1,NORMAL,94656020
241,PARTIDO DEMOCRÁTICO PROGRESISTA,11,11-CENTRAL,17,17-LUQUE,0,0-LUQUE,1,1-CLUB DEPORTIVO BALDERRAMA,1,NORMAL,86114949
241,PARTIDO DEMOCRÁTICO PROGRESISTA,14,14-CANINDEYU,7,7-KATUETE,0,0-KATUETE,1,1-REGISTRO ELECTORAL DE KATUETE,1,NORMAL,71507995
241,PARTIDO DEMOCRÁTICO PROGRESISTA,15,15-PRESIDENTE HAYES,0,0-VILLA HAYES,0,0-VILLA HAYES,1,1-LIC. NAC. DEFENSORES DEL CHACO,1,NORMAL,74208085
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,1,NORMAL,39288441
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,2,NORMAL,90010563
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,3,NORMAL,59937524
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,4,NORMAL,78633597
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,5,NORMAL,56059780
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,6,NORMAL,81405418
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,7,NORMAL,32122956
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,8,NORMAL,33768695
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,9,NORMAL,83860687
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,1,1-SECCIONAL COLORADA Nº 1,10,NORMAL,69375586
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,2,2-INST.N.T.Y NORMALIZACION,11,NORMAL,79771915
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,2,2-INST.N.T.Y NORMALIZACION,12,NORMAL,40601974
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,2,2-INST.N.T.Y NORMALIZACION,13,NORMAL,78379549
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,2,2-INST.N.T.Y NORMALIZACION,14,NORMAL,53636880
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,2,2-INST.N.T.Y NORMALIZACION,15,NORMAL,75265688
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,16,NORMAL,71549301
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,17,NORMAL,47455352
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,18,NORMAL,74539506
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,19,NORMAL,75084930
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,20,NORMAL,38706841
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,21,NORMAL,74787606
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,22,NORMAL,33669700
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,23,NORMAL,42923358
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,24,NORMAL,88236920
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,25,NORMAL,49998936
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,1,1-JAIME PEÑA,3,3-ESC. RCA. ORIENTAL DEL URUGUAY,26,NORMAL,94747348
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,1,NORMAL,30470176
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,2,NORMAL,21951382
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,3,NORMAL,82314545
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,4,NORMAL,16090428
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,5,NORMAL,92455126
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,6,NORMAL,28574971
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,7,NORMAL,66557375
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,8,NORMAL,76249028
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,9,NORMAL,61501675
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,10,NORMAL,44019179
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,11,NORMAL,64187320
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,12,NORMAL,45456876
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,13,NORMAL,26469982
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,14,NORMAL,62167967
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,15,NORMAL,50662049
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,16,NORMAL,51381717
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,17,NORMAL,17759923
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,18,NORMAL,63230191
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,2,2-DR. FACUNDO INSFRAN,1,1-ESC.NTRA.SENORA DE LA ASUNCION,19,NORMAL,29351575
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,1,NORMAL,68555209
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,2,NORMAL,15977816
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,3,NORMAL,93989938
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,4,NORMAL,79788128
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,5,NORMAL,67306927
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,6,NORMAL,66917891
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,7,NORMAL,85866812
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,8,NORMAL,94747700
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,9,NORMAL,43088729
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,10,NORMAL,52461630
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,11,NORMAL,69074988
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,12,NORMAL,13711586
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,13,NORMAL,55741874
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,14,NORMAL,47322407
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,15,NORMAL,27490081
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,16,NORMAL,15760997
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,17,NORMAL,10052532
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,18,NORMAL,64577184
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,19,NORMAL,93729415
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,20,NORMAL,45624616
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,21,NORMAL,41273590
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,22,NORMAL,74621153
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,3,3-DR. ANGEL FLORENTIN PENA,1,1-COLEGIO VICENTE IGNACIO ITURBE,23,NORMAL,42566869
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,4,4-DR. EDUARDO LOPEZ MOREIRA,1,1-COLEGIO SAN MARTIN,1,NORMAL,89093755
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,4,4-DR. EDUARDO LOPEZ MOREIRA,1,1-COLEGIO SAN MARTIN,2,NORMAL,91735670
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,4,4-DR. EDUARDO LOPEZ MOREIRA,1,1-COLEGIO SAN MARTIN,3,NORMAL,33717269
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,28,28-SECCIONAL 28 - CAPITAL,1,1-COLEGIO NACIONAL EMILIO FERREIRA,10,NORMAL,76455024
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,28,28-SECCIONAL 28 - CAPITAL,1,1-COLEGIO NACIONAL EMILIO FERREIRA,11,NORMAL,10865984
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,28,28-SECCIONAL 28 - CAPITAL,1,1-COLEGIO NACIONAL EMILIO FERREIRA,12,NORMAL,58950961
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,28,28-SECCIONAL 28 - CAPITAL,1,1-COLEGIO NACIONAL EMILIO FERREIRA,13,NORMAL,88648042
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,28,28-SECCIONAL 28 - CAPITAL,1,1-COLEGIO NACIONAL EMILIO FERREIRA,14,NORMAL,72942585
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,28,28-SECCIONAL 28 - CAPITAL,1,1-COLEGIO NACIONAL EMILIO FERREIRA,15,NORMAL,47549478
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,28,28-SECCIONAL 28 - CAPITAL,1,1-COLEGIO NACIONAL EMILIO FERREIRA,16,NORMAL,87629471
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,1,NORMAL,75045853
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,2,NORMAL,28354052
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,3,NORMAL,72195409
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,4,NORMAL,18452361
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,5,NORMAL,77123277
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,6,NORMAL,94568559
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,7,NORMAL,93585899
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,8,NORMAL,65823077
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,9,NORMAL,53623507
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,10,NORMAL,22052186
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,29,29-SECCIONAL 29 - CAPITAL,1,1-COLEGIO STMA. TRINIDAD,11,NORMAL,90395681
195,ASOCIACIÓN NACIONAL REPUBLICANA,0,0-CAPITAL,0,0-ASUNCION,30,30-SECCIONAL 30 - CAPITAL,1,1-ESC.NAC. REP.FEDERATIVA DE ALEMANIA,1,NORMAL,59274069
